Fecha,ID,NXXX,Cantidad,Precio_prod
2017/9/25,400004,554170000778,2,6410
2017/9/25,400003,554170000778,2,5185
2017/9/26,400005,554170000779,3,3329
2017/9/26,400003,554170000779,2,5386
2017/9/26,400010,554170000779,5,8410
2017/9/26,400008,554170000779,5,4986
2017/9/26,400007,554170000780,1,1156
2017/9/26,400007,554170000781,4,1869
2017/9/27,400006,55417XXXXXXX,2,5467
2017/9/27,400001,55417XXXXXXX,5,4852
2017/9/27,400002,554170000783,1,4951
2017/9/27,4XXXXX,554170000783,1,1135
2017/9/27,400006,554170000784,2,7541
2017/9/27,400010,554170000784,5,6339
2017/9/27,400009,554170000784,1,3752
2017/9/27,400004,554170000784,1,5143
2017/9/27,400003,554170000785,2,9286
2017/9/27,400006,554170000785,1,8751
2017!/{9-/.28,400001,554170000786,2,6340
2017!/{9-/.28,4XXXXX,554170000787,5,2791
2017!/{9-/.28,400008,554170000787,3,1840
2017/9/28,400005,554170000787,5,8028
2017_/9/28,400010,554170000787,3,6345
2017/9/29,400003,554170000788,2,2917
2017/9/29,400010,554170000788,5,4588
2017/9/29,400008,554170000788,4,7442
2017/9/29,400001,554170000788,2,9011
2017/9/29,400001,554170000789,3,2464
2017/9/29,400009,554170000790,3,8247
2017!/{9-/.30,400001,554170000791,1,6419
2017/9/30,400006,554170000791,3,3897
2017/9/30,400005,554170000791,5,7376
2017/9/30,400002,554170000791,3,8343
2017!/{9-/.30,400006,554170000792,4,1932
2017/9/30,400005,554170000792,3,6476
2017/9/30,400008,554170000792,5,2790
2017/9/30,400007,554170000792,3,8802
2017/10/1,400010,554170000793,5,2272
2017/10/1,400006,554170000793,1,3996
2017/10/1,400002,554170000794,2,1223
2017/10/1,400010,554170000794,1,2276
2017!/{10-/.1,400005,554170000794,5,4789
2017!/{10-/.1,400007,554170000795,3,9868
2017!/{10-/.1,4XXXXX,554170000796,1,7912
2017/10/1,400010,554170000796,4,5811
2017!/{10-/.2,400003,554170000797,1,9749
2017_/10/2,4XXXXX,554170000797,3,7742
2017/10/2,400001,554170000797,1,5536
2017/10/2,400010,554170000797,2,7021
2017!/{10-/.2,400006,554170000798,5,5156
2017/10/2,400010,554170000798,1,9467
2017/10/2,400003,554170000799,4,7536
2017!/{10-/.2,400002,554170000799,3,1554
2017/10/2,400004,554170000799,1,9311
2017!/{10-/.2,400001,554170000799,5,7888
2017/10/3,400007,554170000800,4,8711
2017/10/3,400009,554170000801,3,5755
2017/10/3,400004,554170000801,3,5191
2017_/10/4,400006,554170000802,2,4936
2017/10/4,400010,554170000803,5,3268
2017/10/4,4XXXXX,554170000803,5,2058
2017/10/4,400002,554170000803,4,4569
2017/10/4,400003,554170000803,2,9949
2017!/{10-/.5,400010,554170000804,5,5624
2017!/{10-/.5,400002,554170000804,4,5064
2017/10/5,400009,554170000804,5,6375
2017/10/5,400002,554170000805,2,3469
2017/10/5,400007,554170000805,5,1716
2017/10/6,400007,554170000806,4,4862
2017/10/6,4XXXXX,554170000806,1,3263
2017!/{10-/.6,400010,554170000806,5,8749
2017/10/6,400003,554170000807,1,3176
2017/10/6,400005,554170000808,3,1821
2017/10/6,400009,554170000808,3,9206
2017/10/7,400009,554170000809,5,4954
2017/10/7,400010,554170000810,2,5621
2017/10/7,400010,554170000811,5,3773
2017/10/7,400009,554170000811,3,8675
2017_/10/7,400010,554170000812,3,9229
2017!/{10-/.7,400006,554170000812,4,9741
2017/10/7,400001,554170000812,1,3492
2017/10/8,400005,554170000813,3,7725
2017/10/8,4XXXXX,554170000813,1,4348
2017/10/8,400001,554170000813,3,4908
2017/10/9,400002,554170000814,1,1718
2017/10/9,4XXXXX,554170000814,4,6233
2017/10/9,4XXXXX,554170000815,4,5426
2017/10/9,400009,554170000815,5,9588
2017/10/9,400007,554170000815,2,1796
2017!/{10-/.9,4XXXXX,554170000816,2,6277
2017/10/9,400009,554170000816,4,3588
2017!/{10-/.9,400005,554170000816,3,8546
2017/10/9,400010,554170000816,2,6509
2017/10/9,400003,554170000817,5,4063
2017/10/9,400002,554170000817,5,1014
2017/10/9,400004,554170000817,4,6379
2017!/{10-/.9,400009,554170000817,4,1996
2017/10/10,400008,554170000818,4,9176
2017/10/10,4XXXXX,554170000818,4,2124
2017/10/10,400005,554170000818,3,3117
2017!/{10-/.10,400002,554170000818,4,8887
2017_/10/10,400008,554170000819,4,8509
2017/10/10,400006,554170000819,2,8574
2017/10/10,400010,554170000819,3,9133
2017/10/10,400002,554170000819,4,4094
2017!/{10-/.10,400005,554170000820,2,2783
2017/10/10,400006,554170000820,2,1619
2017/10/10,4XXXXX,554170000820,2,5683
2017/10/10,400006,554170000821,3,4427
2017/10/11,400001,554170000822,2,1927
2017/10/11,4XXXXX,554170000822,3,9115
2017/10/12,400005,554170000823,4,9836
2017/10/12,400008,554170000823,2,1081
2017/10/12,400006,554170000824,3,7704
2017/10/12,400003,554170000824,3,1266
2017/10/12,400007,554170000824,2,2892
2017/10/12,400001,554170000824,2,5683
2017/10/12,400005,554170000825,1,5123
2017/10/12,400002,554170000825,2,6544
2017/10/12,400007,554170000825,1,4912
2017!/{10-/.12,400006,554170000825,5,3460
2017/10/12,400007,554170000826,4,9571
2017/10/12,400005,554170000826,5,2541
2017/10/13,400005,554170000827,3,3509
2017/10/13,400008,554170000827,5,5866
2017/10/13,400010,554170000827,2,4398
2017/10/13,400003,554170000828,4,7701
2017/10/13,400004,554170000828,3,2396
2017/10/13,400008,554170000828,3,5232
2017_/10/14,400003,554170000829,5,5624
2017/10/14,400007,554170000829,2,6642
2017/10/14,400001,554170000829,5,8336
2017/10/14,400002,554170000829,1,5215
2017/10/14,400003,55417XXXXXXX,1,9715
2017/10/14,400009,55417XXXXXXX,3,5182
2017/10/14,400002,55417XXXXXXX,3,7928
2017/10/14,400010,554170000831,2,3547
2017/10/14,400003,554170000831,5,8123
2017/10/14,4XXXXX,554170000831,4,3102
2017/10/14,400002,554170000832,4,6119
2017_/10/14,400006,554170000833,3,4575
2017/10/14,400009,554170000833,5,6597
2017/10/14,400004,554170000833,3,8720
2017/10/14,400002,554170000833,4,8498
2017/10/15,400005,554170000834,2,6374
2017/10/15,4XXXXX,554170000835,3,3696
2017/10/15,400009,55417XXXXXXX,1,1629
2017/10/15,400001,55417XXXXXXX,3,3612
2017/10/16,400002,554170000837,2,9445
2017/10/17,4XXXXX,554170000838,2,3750
2017/10/17,400005,554170000838,4,9470
2017_/10/17,400004,554170000838,1,9554
2017/10/17,400007,554170000838,2,4783
2017/10/18,400010,554170000839,5,1230
2017/10/18,400004,554170000840,4,6163
2017/10/18,400002,554170000840,4,5461
2017/10/18,400004,554170000841,5,9273
2017/10/18,400006,554170000842,5,4542
2017/10/18,4XXXXX,554170000842,5,8130
2017/10/18,400003,554170000842,3,8748
2017/10/18,400009,554170000842,5,2536
2017/10/18,400004,554170000843,5,2564
2017/10/19,400008,55417XXXXXXX,3,5661
2017/10/19,400005,554170000845,4,8757
2017/10/19,400001,554170000845,3,4845
2017/10/20,400009,554170000846,5,6455
2017/10/20,400010,554170000846,5,5422
2017/10/20,400002,554170000846,2,4203
2017/10/20,400004,554170000847,2,5203
2017/10/20,400009,554170000847,1,3334
2017/10/20,400002,554170000847,2,6975
2017!/{10-/.20,4XXXXX,554170000847,3,5478
2017/10/21,400006,554170000848,1,3559
2017/10/21,400007,554170000848,1,5297
2017/10/21,4XXXXX,554170000848,3,6308
2017/10/21,400010,554170000848,1,3873
2017/10/21,400004,554170000849,1,8600
2017/10/21,400010,554170000849,1,4982
2017/10/21,400006,554170000850,3,2097
2017_/10/21,400001,554170000851,4,6104
2017/10/21,400008,554170000852,3,3939
2017/10/21,400009,554170000852,3,7208
2017/10/22,4XXXXX,554170000853,5,7340
2017/10/22,400002,554170000854,1,9852
2017_/10/22,400003,554170000854,3,5340
2017/10/22,400010,554170000854,2,9321
2017/10/23,400002,554170000855,3,9843
2017/10/23,400002,554170000856,2,7335
2017/10/23,400001,554170000857,5,8169
2017/10/24,400005,554170000858,5,1816
2017/10/24,400009,554170000858,2,4246
2017/10/24,400003,55417XXXXXXX,4,6961
2017_/10/24,400002,55417XXXXXXX,4,3064
2017/10/24,400007,55417XXXXXXX,1,9158
2017/10/24,400009,55417XXXXXXX,5,2926
2017/10/24,400005,554170000860,2,2269
2017/10/24,400002,554170000860,1,8368
2017/10/24,400010,554170000860,1,6870
2017/10/24,400006,554170000860,5,1799
2017/10/24,400008,554170000861,2,1434
2017/10/24,400003,554170000861,2,6811
2017!/{10-/.24,400004,554170000861,5,6298
2017/10/24,400010,554170000861,1,9644
2017/10/25,400005,554170000862,4,3615
2017/10/25,400009,554170000862,1,3805
2017_/10/25,400008,554170000863,2,3677
2017/10/25,400001,554170000863,1,7106
2017/10/25,400009,554170000863,4,2894
2017/10/25,4XXXXX,554170000863,2,4013
2017/10/25,400005,554170000864,5,4786
2017/10/25,400002,554170000864,4,7305
2017/10/25,400010,554170000865,1,2290
2017/10/25,400005,554170000866,2,7126
2017/10/25,400001,554170000866,1,2522
2017/10/25,400010,554170000866,1,5509
2017/10/25,400003,554170000866,4,8546
2017/10/26,400004,554170000867,2,6611
2017/10/26,400008,554170000867,2,7568
2017!/{10-/.26,400002,554170000867,2,9356
2017/10/26,400001,554170000867,2,2608
2017/10/26,400008,554170000868,2,1881
2017/10/26,400001,554170000868,2,8847
2017/10/26,400009,554170000868,5,7474
2017/10/27,400001,55417XXXXXXX,5,3675
2017/10/27,400004,55417XXXXXXX,5,9337
2017/10/27,4XXXXX,55417XXXXXXX,3,2680
2017!/{10-/.27,400007,55417XXXXXXX,1,6709
2017_/10/27,400002,55417XXXXXXX,5,8814
2017/10/28,400002,554170000871,5,7933
2017/10/28,400007,554170000872,3,4532
2017!/{10-/.28,400010,554170000872,4,1754
2017/10/28,400005,554170000872,4,9139
2017/10/28,400002,55417XXXXXXX,2,2238
2017_/10/29,400008,554170000874,3,9104
2017/10/29,400004,554170000874,1,9188
2017/10/29,400002,554170000875,1,5125
2017/10/29,400010,554170000875,4,9581
2017/10/29,400004,554170000875,4,2021
2017/10/29,400007,554170000876,2,6919
2017/10/29,4XXXXX,554170000877,5,5004
2017/10/29,400010,554170000877,3,9249
2017/10/29,400006,554170000877,1,4650
2017/10/29,400005,554170000877,2,7348
2017/10/29,400004,554170000878,5,5860
2017!/{10-/.30,400008,554170000879,4,7534
2017!/{10-/.30,400004,554170000880,3,1380
2017/10/30,400010,554170000880,4,3151
2017/10/30,4XXXXX,554170000880,5,8883
2017/10/30,400008,554170000880,3,4712
2017/10/30,400003,554170000881,1,6598
2017/10/30,4XXXXX,554170000882,4,2835
2017/10/30,400010,554170000882,3,6748
2017/10/30,400008,554170000882,5,1932
2017/10/30,4XXXXX,554170000883,2,2022
2017_/10/30,400007,554170000883,3,2259
2017/10/30,400008,554170000883,2,6897
2017/10/30,400004,554170000883,4,2538
2017/11/1,400006,554170000884,1,2376
2017/11/1,400002,554170000884,4,6831
2017_/11/1,400001,554170000885,2,8081
2017/11/1,4XXXXX,554170000885,5,8382
2017!/{11-/.1,400001,554170000886,5,7298
2017/11/1,400008,554170000886,1,1223
2017_/11/2,4XXXXX,554170000887,3,8317
2017/11/2,400006,554170000887,3,1711
2017/11/2,400002,554170000888,2,2330
2017/11/2,400001,554170000888,2,8095
2017!/{11-/.2,400001,554170000889,1,8872
2017!/{11-/.2,400008,554170000889,3,8277
2017/11/2,4XXXXX,554170000889,5,3327
2017/11/2,400007,554170000889,2,1316
2017/11/3,400007,554170000890,3,3445
2017/11/3,400003,554170000890,4,2867
2017/11/3,400001,554170000891,5,7859
2017/11/3,400010,554170000892,5,8563
2017/11/3,400007,554170000892,1,8234
2017/11/3,400009,554170000892,5,3715
2017/11/4,400005,554170000893,1,7549
2017/11/4,400002,554170000894,2,8758
2017/11/4,400005,554170000894,1,5928
2017_/11/4,400003,554170000895,1,2211
2017/11/4,400005,554170000895,3,9371
2017!/{11-/.4,400002,554170000895,1,3547
2017!/{11-/.4,400002,554170000896,3,2586
2017/11/4,400010,554170000896,5,6205
2017/11/4,400003,554170000896,5,4125
2017!/{11-/.4,4XXXXX,554170000896,2,1296
2017/11/5,400009,554170000897,2,4401
2017_/11/5,400001,554170000898,3,4267
2017/11/5,4XXXXX,554170000898,3,3893
2017!/{11-/.5,400004,554170000899,1,5776
2017/11/5,400007,554170000899,2,6528
2017/11/5,400008,554170000899,2,7088
2017/11/6,400006,554170000900,2,9829
2017/11/6,400009,554170000900,3,2967
2017/11/6,4XXXXX,554170000901,2,9682
2017!/{11-/.7,400003,554170000902,1,3236
2017!/{11-/.7,400006,554170000902,1,5656
2017/11/7,400004,554170000902,1,2684
2017/11/8,400010,554170000903,3,2526
2017/11/8,400004,554170000903,1,2749
2017/11/9,400002,554170000904,1,6100
2017/11/9,400003,554170000904,5,8727
2017/11/9,400002,554170000905,5,3633
2017/11/9,400007,554170000905,3,8999
2017/11/9,400008,554170000905,5,5783
2017/11/9,400010,554170000906,2,4508
2017/11/9,400003,554170000906,4,1988
2017/11/10,400005,554170000907,3,1770
2017/11/10,400002,554170000907,2,6699
2017!/{11-/.10,400007,554170000907,5,1138
2017!/{11-/.10,400005,554170000908,3,9675
2017/11/10,400001,554170000908,3,4634
2017!/{11-/.10,400008,554170000908,5,4336
2017/11/10,4XXXXX,554170000908,1,3247
2017/11/11,400006,554170000909,2,1756
2017/11/11,4XXXXX,554170000909,3,6128
2017/11/11,400003,554170000910,5,6502
2017/11/11,400005,554170000911,1,1931
2017/11/11,400002,554170000911,5,8510
2017!/{11-/.11,400001,554170000911,3,5524
2017_/11/11,400002,554170000912,2,8069
2017/11/11,4XXXXX,554170000912,2,5717
2017/11/11,400008,554170000912,5,3055
2017/11/11,400010,554170000912,2,9411
2017!/{11-/.12,400002,554170000913,4,1828
2017/11/12,400003,554170000913,1,5385
2017/11/12,400006,554170000913,1,7260
2017/11/12,400006,554170000914,1,9446
2017!/{11-/.12,400001,554170000914,1,6510
2017/11/12,400010,554170000914,1,8636
2017_/11/12,400007,554170000914,2,5808
2017!/{11-/.13,400009,554170000915,3,1848
2017/11/13,4XXXXX,554170000915,4,4957
2017/11/13,400002,554170000915,4,5295
2017/11/13,400006,554170000916,3,2364
2017/11/13,400009,554170000916,4,5460
2017/11/13,400005,554170000916,4,1246
2017/11/13,400003,554170000916,5,1405
2017/11/13,400004,554170000917,5,2568
2017/11/13,4XXXXX,554170000917,3,8107
2017/11/13,400005,554170000917,4,7479
2017!/{11-/.13,400009,554170000917,2,5821
2017/11/13,400006,554170000918,4,1006
2017/11/14,400007,554170000919,4,8480
2017/11/14,400008,554170000920,3,4989
2017/11/15,400010,554170000921,1,5135
2017/11/15,400007,554170000921,1,4938
2017/11/16,400005,554170000922,1,6220
2017/11/16,400002,55417XXXXXXX,1,8087
2017/11/16,400001,55417XXXXXXX,3,4165
2017/11/16,400009,55417XXXXXXX,3,7065
2017_/11/16,400010,554170000924,5,6700
2017_/11/16,400008,554170000924,1,2308
2017/11/16,4XXXXX,554170000924,2,2232
2017/11/16,400003,554170000924,5,5484
2017/11/17,400010,554170000925,2,8732
2017!/{11-/.17,4XXXXX,554170000925,1,7728
2017/11/17,400004,554170000926,4,6785
2017/11/17,4XXXXX,554170000926,1,4805
2017/11/17,400001,554170000926,1,4775
2017/11/17,400002,554170000926,2,8562
2017/11/18,400010,554170000927,2,7280
2017!/{11-/.18,400003,554170000927,5,3118
2017/11/18,400002,554170000927,3,5336
2017/11/19,400005,554170000928,1,1725
2017/11/19,400009,554170000928,4,6776
2017/11/19,4XXXXX,554170000928,4,6510
2017!/{11-/.19,400008,554170000929,4,8598
2017/11/19,400008,554170000930,5,8237
2017/11/19,400005,554170000930,2,8332
2017/11/20,400005,554170000931,1,7713
2017/11/20,400002,554170000931,4,8368
2017/11/20,400009,554170000931,2,3666
2017/11/20,4XXXXX,554170000932,4,3841
2017/11/20,400005,554170000932,4,5203
2017/11/20,400006,554170000932,2,1248
2017/11/20,400003,554170000932,2,2445
2017/11/20,400005,554170000933,3,8325
2017/11/20,400010,554170000933,5,2436
2017/11/20,400003,554170000933,3,1676
2017/11/21,400003,554170000934,1,4323
2017/11/21,400009,554170000934,5,7216
2017/11/21,400001,554170000935,3,9774
2017_/11/21,400007,554170000935,3,3560
2017/11/21,400009,554170000935,3,8231
2017/11/21,400002,554170000936,1,1286
2017_/11/21,400001,554170000936,5,1834
2017/11/21,400007,554170000937,5,1497
2017/11/21,400001,554170000937,1,8189
2017/11/21,400006,554170000937,5,9917
2017/11/21,400008,554170000937,2,9911
2017_/11/21,400010,55417XXXXXXX,5,5785
2017/11/22,400005,554170000939,4,6574
2017/11/22,400002,554170000939,1,1496
2017/11/22,400001,554170000940,5,1943
2017/11/22,400009,554170000940,4,5574
2017!/{11-/.22,4XXXXX,554170000940,1,5914
2017/11/22,400003,554170000940,1,5151
2017/11/23,400009,554170000941,1,8732
2017!/{11-/.23,4XXXXX,554170000941,3,9432
2017/11/23,400007,554170000941,1,9309
2017/11/23,400009,554170000942,1,8722
2017/11/23,400006,554170000943,4,2516
2017!/{11-/.23,400010,554170000943,3,4093
2017/11/23,400002,554170000943,4,2381
2017/11/23,4XXXXX,554170000944,5,5542
2017/11/24,400010,554170000945,1,2853
2017/11/24,400004,554170000946,5,9022
2017/11/24,400002,554170000946,4,3090
2017!/{11-/.24,400001,554170000946,2,6538
2017_/11/24,400006,554170000946,1,2574
2017!/{11-/.24,400002,554170000947,3,4006
2017/11/24,400006,554170000947,4,5664
2017_/11/24,400001,554170000947,4,9990
2017/11/24,400004,554170000947,4,2216
2017/11/24,400002,554170000948,3,4084
2017_/11/24,400008,554170000948,4,4453
2017/11/24,4XXXXX,554170000948,5,7774
2017/11/24,4XXXXX,554170000949,3,5180
2017/11/24,400006,554170000949,1,4505
2017/11/25,400006,554170000950,5,8016
2017/11/25,400008,554170000950,4,8457
2017/11/25,400002,554170000951,3,6047
2017/11/25,400009,554170000951,4,2271
2017/11/25,400003,554170000951,4,3647
2017/11/25,400003,554170000952,4,7460
2017/11/25,400001,554170000952,3,2043
2017/11/26,400006,554170000953,3,1529
2017!/{11-/.26,400009,554170000953,3,3863
2017/11/26,4XXXXX,554170000953,4,4481
2017/11/26,400007,554170000954,4,6813
2017/11/26,400008,554170000955,2,8909
2017/11/26,400001,554170000955,1,3912
2017/11/26,400004,554170000955,3,6770
2017/11/26,400002,554170000955,5,7771
2017!/{11-/.26,400005,554170000956,4,3835
2017/11/26,400006,554170000956,5,4919
2017!/{11-/.26,400006,554170000957,4,1299
2017/11/26,4XXXXX,554170000957,1,3923
2017/11/26,400009,554170000957,3,1998
2017/11/26,400010,554170000957,5,3916
2017/11/27,400001,55417XXXXXXX,1,9076
2017/11/27,400003,55417XXXXXXX,1,9020
2017/11/28,400003,554170000959,1,4891
2017/11/28,400009,554170000960,1,3813
2017/11/28,400008,554170000960,4,7580
2017/11/28,400002,554170000961,1,2759
2017/11/28,4XXXXX,554170000961,1,1925
2017/11/28,400010,554170000961,5,6077
2017/11/28,400008,554170000961,5,4637
2017/11/28,400001,554170000962,3,7490
2017/11/28,400004,554170000962,1,3803
2017/11/28,400009,554170000962,5,9366
2017_/11/28,400008,554170000962,4,7647
2017/11/28,400004,554170000963,4,5587
2017/11/29,400001,554170000964,3,8137
2017/11/29,400004,554170000964,3,6060
2017/11/29,400004,554170000965,3,4289
2017/11/29,400010,554170000965,2,7691
2017/11/30,400009,554170000966,3,9120
2017/11/30,400007,554170000966,5,9685
2017/11/30,400006,554170000966,2,2100
2017!/{12-/.1,400001,554170000967,4,8565
2017/12/1,400010,554170000968,2,5979
2017/12/1,400009,554170000968,5,2333
2017/12/1,400001,554170000968,1,5276
2017/12/2,400005,554170000969,1,5335
2017/12/2,400006,554170000969,3,2756
2017!/{12-/.2,400002,554170000970,1,4005
2017/12/3,400003,554170000971,2,7304
2017/12/4,400008,55417XXXXXXX,2,6527
2017!/{12-/.4,400007,55417XXXXXXX,4,3688
2017/12/4,400001,55417XXXXXXX,1,5320
2017/12/4,400005,55417XXXXXXX,4,8759
2017/12/5,400007,554170000973,2,5100
2017!/{12-/.5,400003,554170000973,4,2703
2017/12/5,4XXXXX,554170000973,5,6105
2017/12/5,400010,554170000974,1,2634
2017/12/5,400005,554170000974,1,4505
2017/12/5,400006,554170000975,2,5773
2017/12/5,400010,554170000975,5,6842
2017/12/5,400007,554170000975,2,6001
2017/12/5,400004,554170000975,5,8486
2017/12/6,400002,554170000976,2,7249
2017/12/6,400007,554170000976,1,4447
2017/12/6,400003,554170000976,2,2288
2017!/{12-/.6,4XXXXX,554170000977,3,8176
2017/12/6,400001,554170000977,1,6901
2017/12/6,400001,554170000978,1,8665
2017/12/6,400007,554170000979,2,8702
2017/12/6,400008,554170000979,2,9388
2017/12/7,400002,554170000980,1,6962
2017/12/7,400010,554170000981,1,9664
2017!/{12-/.7,400006,554170000981,1,3083
2017/12/7,400001,554170000981,4,2339
2017/12/7,400004,554170000981,4,4362
2017/12/7,400006,554170000982,2,5496
2017/12/7,400007,554170000982,5,6638
2017/12/7,400010,554170000982,5,4541
2017/12/7,400002,554170000982,3,2922
2017/12/7,400004,554170000983,2,6708
2017/12/7,400003,554170000983,5,9878
2017_/12/8,400001,554170000984,3,1642
2017/12/8,400010,554170000984,4,5235
2017/12/8,4XXXXX,554170000984,1,8887
2017!/{12-/.8,400008,554170000984,2,6711
2017/12/8,400008,554170000985,3,7071
2017/12/8,400008,554170000986,3,2909
2017/12/8,400005,554170000986,4,1484
2017/12/8,400005,554170000987,4,7613
2017/12/8,400003,554170000987,3,1512
2017/12/8,400009,554170000988,5,4918
2017/12/9,400007,554170000989,3,1421
2017/12/9,400002,554170000989,1,5953
2017/12/9,400001,554170000989,3,9408
2017/12/9,400004,554170000989,1,9664
2017/12/9,400002,554170000990,5,8834
2017/12/9,400009,554170000990,3,1908
2017/12/9,400005,55417XXXXXXX,4,4946
2017/12/9,400006,55417XXXXXXX,5,1643
2017_/12/9,400004,55417XXXXXXX,4,8623
2017_/12/9,4XXXXX,55417XXXXXXX,4,7181
2017/12/9,4XXXXX,554170000992,3,3737
2017/12/9,400004,554170000992,4,9712
2017/12/9,400003,554170000992,3,5386
2017/12/9,400008,55417XXXXXXX,2,3677
2017_/12/9,400002,55417XXXXXXX,3,5758
2017/12/9,400003,55417XXXXXXX,3,9571
2017/12/9,400010,55417XXXXXXX,2,2856
2017_/12/10,400006,554170000994,1,5406
2017!/{12-/.10,400002,554170000994,2,3068
2017/12/10,400002,554170000995,4,7583
2017/12/10,400003,554170000995,4,2987
2017/12/10,4XXXXX,554170000996,5,1420
2017/12/10,400010,554170000996,5,1837
2017/12/10,400002,554170000996,2,4467
2017/12/10,400009,554170000996,4,2327
2017!/{12-/.11,400006,554170000997,5,3362
2017/12/11,400009,554170000997,5,6374
2017_/12/11,400008,554170000997,2,3625
2017/12/11,400001,554170000997,1,8845
2017/12/11,400009,554170000998,2,2502
2017/12/11,400003,554170000998,4,2516
2017/12/11,4XXXXX,554170000998,4,4266
2017/12/11,400003,554170000999,4,1163
2017/12/11,400008,554170000999,1,7021
2017!/{12-/.11,400009,554170000999,1,8389
2017/12/11,400010,554170001000,1,4799
2017/12/11,400007,554170001000,5,8043
2017/12/11,400008,554170001000,3,3964
2017/12/11,400003,554170001000,3,3745
2017/12/11,400007,554170001001,3,6386
2017/12/11,400006,554170001001,3,1255
2017_/12/12,400004,554170001002,4,2108
2017/12/12,400008,55417XXXXXXX,2,6576
2017/12/12,400005,55417XXXXXXX,4,2108
2017/12/12,400001,55417XXXXXXX,5,2998
2017/12/12,400008,554170001004,4,1059
2017/12/12,400007,554170001005,1,4698
2017/12/12,400010,554170001005,3,9846
2017/12/12,4XXXXX,554170001005,2,2380
2017/12/13,400010,554170001006,1,8497
2017/12/13,400004,554170001006,2,7609
2017_/12/13,4XXXXX,554170001007,5,6967
2017/12/13,400008,554170001007,3,4144
2017/12/13,400004,554170001007,4,2943
2017/12/13,400001,554170001008,4,8605
2017/12/13,4XXXXX,554170001008,1,2506
2017/12/13,400002,554170001009,5,9036
2017/12/13,400007,554170001009,1,7166
2017/12/13,400004,554170001009,3,5539
2017_/12/13,400009,554170001010,5,9911
2017/12/14,400006,554170001011,2,2106
2017/12/14,400007,554170001011,4,9865
2017/12/14,400001,554170001011,5,8386
2017/12/14,400002,554170001012,3,5879
2017/12/14,400007,554170001013,5,7959
2017_/12/14,400002,554170001013,4,9732
2017!/{12-/.14,400006,554170001013,1,4393
2017_/12/14,400008,554170001013,3,2915
2017!/{12-/.14,400009,554170001014,2,1779
2017/12/14,400006,554170001015,1,2056
2017/12/14,400010,554170001015,3,1829
2017/12/15,400008,554170001016,3,1232
2017!/{12-/.16,400005,554170001017,2,6499
2017/12/16,400007,554170001017,4,9419
2017/12/16,400003,554170001017,1,2390
2017_/12/16,4XXXXX,554170001017,2,3362
2017/12/17,400005,554170001018,1,1268
2017_/12/17,400006,554170001018,3,4953
2017/12/17,4XXXXX,554170001018,1,1992
2017/12/18,400001,554170001019,3,3070
2017/12/18,400004,554170001019,5,3875
2017_/12/18,400004,554170001020,4,8457
2017!/{12-/.18,400003,554170001021,2,2474
2017/12/18,400006,554170001021,1,8091
2017/12/18,400005,554170001021,5,8475
2017!/{12-/.18,400001,554170001021,4,6989
2017/12/18,400006,554170001022,4,5000
2017/12/18,400003,554170001022,4,8808
2017/12/18,400010,554170001022,4,8859
2017/12/19,400002,554170001023,5,3934
2017/12/19,4XXXXX,554170001023,2,5235
2017/12/19,400006,554170001023,2,8838
2017!/{12-/.19,400007,554170001023,4,9073
2017/12/19,400005,554170001024,1,2091
2017/12/19,400003,554170001024,1,3230
2017/12/19,400007,554170001025,2,7470
2017/12/19,400006,554170001025,3,4225
2017_/12/20,400001,554170001026,5,1381
2017/12/20,400009,554170001026,1,5098
2017/12/20,400007,554170001026,1,1064
2017!/{12-/.21,400006,554170001027,2,6067
2017/12/21,4XXXXX,554170001028,5,2394
2017!/{12-/.21,400001,554170001028,5,4204
2017/12/21,400004,554170001028,1,2209
2017/12/21,400008,554170001028,5,3647
2017!/{12-/.22,400004,554170001029,4,9739
2017/12/22,400009,554170001029,3,1119
2017!/{12-/.23,400008,554170001030,3,1680
2017_/12/23,400004,554170001030,1,5624
2017/12/23,400005,554170001030,4,9644
2017!/{12-/.23,4XXXXX,554170001031,5,7988
2017/12/23,400008,554170001031,4,2617
2017/12/23,400005,554170001031,4,4332
2017/12/23,400007,554170001032,2,4628
2017/12/23,400003,554170001032,2,1259
2017!/{12-/.23,400008,554170001033,4,2591
2017/12/23,400003,554170001033,5,3696
2017/12/23,400010,554170001033,1,2983
2017/12/23,400002,554170001033,5,7351
2017/12/24,400003,554170001034,2,9324
2017/12/24,400007,554170001034,3,9497
2017/12/24,400008,554170001034,4,2202
2017/12/24,4XXXXX,554170001035,4,7932
2017/12/24,400001,554170001035,1,4152
2017/12/24,400007,554170001036,3,8507
2017/12/24,400006,554170001036,1,9459
2017/12/24,4XXXXX,554170001037,2,5612
2017/12/24,400001,554170001037,4,2337
2017/12/24,400008,554170001037,4,1724
2017/12/24,400003,55417XXXXXXX,2,5663
2017/12/24,4XXXXX,55417XXXXXXX,4,8974
2017/12/25,400004,554170001039,5,1173
2017/12/25,400009,554170001039,5,7877
2017/12/25,4XXXXX,554170001040,4,8402
2017/12/25,400001,554170001040,5,5749
2017/12/25,400009,554170001040,3,4165
2017/12/25,400006,554170001040,2,1675
2017/12/25,400006,554170001041,5,8110
2017/12/25,400003,554170001041,2,5503
2017/12/26,400003,554170001042,2,2069
2017/12/26,400006,554170001042,1,1154
2017/12/26,400002,554170001043,3,3886
2017!/{12-/.26,400009,554170001043,3,6969
